full_audio_path,ref_text_cleaned,pred_text_cleaned,cer,cluster,cluster_characteristics,duration,speed,snr
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G0001\G0001_0009.wav,三国吴国顾雍是个什么样的人,三国无国雇庸是个什么样的人,0.2308,6,高信噪比（>40dB），音频音质好; 语速适中（2.5-4字/秒），语速不是核心问题; 音频时长适中（3-4秒），时长不是核心问题; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,3.3846875,3.8408272551010985,51.076515197753906
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0122.wav,联盟哪个种族练牧师最好,联盟哪个种种联慕师最好,0.2727,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0123.wav,夜间照相照片上人物均有红眼啷个去除,一间照相照片上的人物均有红面啷个去出,0.2353,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0125.wav,啷个清除令人讨厌的网页,啷个新出入令人讨厌的网页,0.2727,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0126.wav,网速快慢跟网卡有关系嘛,网速快慢意跟网快有关系吗,0.2727,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0131.wav,电磁场是啥子物质吗,电池厂是啥子物质吗,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0135.wav,坐办公室的姐妹啷个才能让不让小腹偏偏,做办公室的姐妹啷个才能让不让家虎翩翩,0.2778,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0139.wav,奇迹世界啥子时候正式运营,奇的时间啥子时候正式运营,0.25,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0140.wav,日出时是凉还是热呢,以厨是你还是俺奶,0.6667,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0142.wav,如何给芦荟扎汁,如何改如何杂子,0.7143,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0143.wav,云里开飞机打一地名,云你开飞机打一地面儿,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0145.wav,请问日本犯罪率高吗,请问日本反准率高吗,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0147.wav,现在哪个电视台最好,现在哪个电时代最后,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0148.wav,啷个下载新概念英语二的录音,哪个晓得新概念一月儿的录音,0.4615,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0151.wav,双绞线和直通线啥子区别,双家线和这通线有啥子质区别,0.3636,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0172.wav,哪里可以找到张立基的全套专辑,哪里可以找到张立基的全投资恩迹,0.2857,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0173.wav,教师节的由来,教师节里有了,0.5,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0178.wav,为啥子小电扇放平了就不会转了,为啥子小点三方评了就不会转了,0.2857,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0183.wav,待这个字怎么组词,带这个词怎么注册,0.5,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0184.wav,人有三急是指哪三急诶,人有三件是指哪三节,0.3,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0197.wav,禽流感是啥子病毒,禽流感是啥子名度,0.25,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0201.wav,刘欢唱歌跑调过嘛,刘欢唱歌跑过调吗,0.375,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0206.wav,眼袋啷个去除,原来啷个去处,0.5,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0207.wav,春风春雨春色年岁景,春风春雨春色连水景,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0213.wav,七言律诗的押韵要求有哪些,谢艳律师的押语要求有哪些,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0214.wav,请问粘和纸塑的成分是啥子,请问涨合支出的成分是啥子,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0215.wav,哪里可以在线看新成长的烦恼,那你可以在线看新市长的烦恼,0.2308,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0217.wav,先秦诸子散文兴盛的原因是啥子有回答我,先请主织散问楼心神的原因是啥子有回答我,0.3889,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0218.wav,为啥子下雨时鱼缺氧,为啥子下雨时遇缺阳,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0221.wav,处女座与魔蝎座是最佳搭档吗,处女座与摩羯座是最佳套的吗,0.3077,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0222.wav,人为啥子会晕车怎啷个减轻晕车感除了吃药,人为啥子会因车能够减轻运车间出了事油,0.4737,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0223.wav,糖卡在食道里啷个办,唐卡在石道里啷个办,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0227.wav,双子座属鸡的今年运程如何,桑证肉熟体的今年运程如何,0.4167,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0229.wav,头小啷个回事好难看啷个办,头小囊壳色好难看啷个办,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0231.wav,东莞石碣有学英语会计成考的嘛,东莞世界有线英语会计成考的吗,0.2857,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0233.wav,冬天了嘴巴又干又裂哪种润唇膏好诶,冬天了嘴巴又干的哪种人生更好啊,0.375,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0244.wav,不乖剌礼记礼运乖剌啥子意思,不怪此累己累韵怪此啥子意思,0.6154,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0252.wav,好一些洁肤品有哪些,好一些借扶贫有哪些,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0253.wav,河北区在哪儿可安电信的宽带啊,河肥水在哪可安电信的宽带啊,0.2143,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0256.wav,屎为啥子大部分是黄的,是为啥子大部分都是皇帝,0.4,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0261.wav,有好玩的三国游戏不,有好好玩儿的三国游戏不,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0265.wav,立定跳远应该啷个锻炼,离地太源应该怎个锻炼,0.5,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0271.wav,北极熊身高好多,白雀熊身高好多,0.2857,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0275.wav,五感是哪五感何为第六感,武钢是哪五钢何为的六感,0.3636,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0276.wav,斑马是白底黑纹还是黑底白纹,斑马是白的黑文还是黑的白文,0.3077,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0277.wav,太原哪买旧书唉,太原哪买就水,0.4286,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0278.wav,伊卡露活力西柚广告曲名是啥子,一卡如河的西游广告曲名是啥子,0.3571,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0279.wav,一个日一个文读啥子,一个字一个问多啥子,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0284.wav,眼睛有散光可以隐形眼镜儿嘛,眼睛有散光可以配一些眼镜吗,0.3846,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0287.wav,男性如何让眼眉变得浓密,那些如何让烟梅变得浓密,0.3636,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0288.wav,在逆境中成长的名人,在年心中成长的名人,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0290.wav,啥子是矩阵的平衡化,啥子是最证的平衡化,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0292.wav,现在的女生都喜欢玩儿啥子游戏,现在女生都喜玩啥子游戏,0.2143,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0293.wav,为啥子日本和德国商量最后才侵略俄罗斯,为什而知日本和德国商量最后才签约俄罗斯,0.2778,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0294.wav,网页上字体偏大啷个设置,网页上折的频道哪个设置,0.4545,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0295.wav,昂然是啥子意思,而我们自己周事,1.0,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0296.wav,人妖的起源是啷个的,人妖的血是怎个的,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0312.wav,华硕是哪国的品牌儿,话说是哪个的品牌,0.4444,4,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0320.wav,告诉我开一家名片印刷店要啷个做,要说凯家名片印刷店要啷个做,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0325.wav,啷个为复活超女投票,啷个为复合草的投票,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0330.wav,电脑点击关机却总是重启是啷个回事,电脑连接关解确重视重启是啷个回事,0.375,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0332.wav,东方绿舟周长好多,东方的招招商好多,0.5,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0333.wav,大三阳啷个治严重吗是乙肝病毒携带者吗,大山阳啷个这严重吗是乙肝病毒携代症吗,0.2222,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0338.wav,哪有茶叶包装最好是河北境内的,哪儿有茶叶包装最好是盒北进来的,0.2857,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0343.wav,为啥子睡觉时背部经常疼痛,为啥子睡觉时佩伍经常程度,0.3333,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0345.wav,小孩子打预防针后夜里会哭啷个办,小孩知道预防症以后夜里会哭啷个办,0.2667,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
G:\ruc\MY_ASR\02-metric测试\sichuan\wav\G1108\G1108_0348.wav,最后哈狄师有没有和小青铜门打,最后哈迪斯有没有和小青铜们打,0.2143,1,低信噪比（<30dB），音频背景噪音大; 语速慢（<2.5字/秒），易导致重复识别; 音频偏短（<3秒），上下文不足; CER偏高（>0.25），识别错误率高; 主要错误类型：同音字/近音字错误（如'跟讲明'→'跟江民'）,0.0,0.0,0.0
